#locusName	Id	IdType	description if any, GO is via pfam2go/interpro
Sphfalx0333s0011	PF02897	PFAM	Prolyl oligopeptidase, N-terminal beta-propeller domain
Sphfalx0101s0005	PF00203	PFAM	Ribosomal protein S19
Sphfalx0032s0136	PF13177	PFAM	DNA polymerase III, delta subunit
Sphfalx0032s0136	PF08542	PFAM	Replication factor C C-terminal domain
Sphfalx0052s0054	PF00225	PFAM	Kinesin motor domain
Sphfalx0016s0244	PF00383	PFAM	Cytidine and deoxycytidylate deaminase zinc-binding region
Sphfalx0002s0431	PF00153	PFAM	Mitochondrial carrier protein
Sphfalx0127s0058	PF13371	PFAM	Tetratricopeptide repeat
Sphfalx0120s0011	PF00560	PFAM	Leucine Rich Repeat
Sphfalx0120s0011	PF08263	PFAM	Leucine rich repeat N-terminal domain
Sphfalx0120s0011	PF00069	PFAM	Protein kinase domain
Sphfalx0066s0005	PF01115	PFAM	F-actin capping protein, beta subunit
Sphfalx0018s0034	PF12796	PFAM	Ankyrin repeats (3 copies)
Sphfalx0120s0068	PF00474	PFAM	Sodium:solute symporter family
Sphfalx0113s0085	PF00160	PFAM	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
Sphfalx0024s0075	PF00557	PFAM	Metallopeptidase family M24
Sphfalx0164s0042	PF00168	PFAM	C2 domain
Sphfalx0164s0042	PF03372	PFAM	Endonuclease/Exonuclease/phosphatase family
Sphfalx0065s0060	PF09118	PFAM	Domain of unknown function (DUF1929)
Sphfalx0065s0060	PF07250	PFAM	Glyoxal oxidase N-terminus
Sphfalx0137s0058	PF00800	PFAM	Prephenate dehydratase
Sphfalx0022s0034	PF00892	PFAM	EamA-like transporter family
Sphfalx0006s0379	PF02182	PFAM	SAD/SRA domain
Sphfalx0140s0035	PF04885	PFAM	Stigma-specific protein, Stig1
Sphfalx0000s0265	PF00026	PFAM	Eukaryotic aspartyl protease
Sphfalx0177s0007	PF01842	PFAM	ACT domain
Sphfalx0177s0007	PF13710	PFAM	ACT domain
Sphfalx0177s0007	PF10369	PFAM	Small subunit of acetolactate synthase
Sphfalx0046s0013	PF01086	PFAM	Clathrin light chain
Sphfalx0094s0041	PF07247	PFAM	Alcohol acetyltransferase
Sphfalx0016s0190	PF00067	PFAM	Cytochrome P450
Sphfalx0217s0027	PF12317	PFAM	Intraflagellar transport complex B protein 46 C terminal
Sphfalx0090s0072	PF03868	PFAM	Ribosomal protein L6, N-terminal domain
Sphfalx0090s0072	PF01159	PFAM	Ribosomal protein L6e 
Sphfalx0026s0077	PF13245	PFAM	AAA domain
Sphfalx0026s0077	PF13087	PFAM	AAA domain
Sphfalx0026s0077	PF16399	PFAM	Intron-binding protein aquarius N-terminus
Sphfalx0340s0003	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0030s0011	PF03184	PFAM	DDE superfamily endonuclease
Sphfalx0004s0186	PF00098	PFAM	Zinc knuckle
Sphfalx0004s0186	PF03126	PFAM	Plus-3 domain
Sphfalx0089s0022	PF08585	PFAM	RecQ mediated genome instability protein
Sphfalx0106s0034	PF00022	PFAM	Actin
Sphfalx0027s0152	PF10415	PFAM	Fumarase C C-terminus
Sphfalx0027s0152	PF00206	PFAM	Lyase
Sphfalx0010s0209	PF11221	PFAM	Subunit 21 of Mediator complex
Sphfalx0095s0030	PF04535	PFAM	Domain of unknown function (DUF588)
Sphfalx0152s0026	PF01168	PFAM	Alanine racemase, N-terminal domain
Sphfalx0113s0049	PF16166	PFAM	Chloroplast import apparatus Tic20-like
Sphfalx0006s0141	PF03184	PFAM	DDE superfamily endonuclease
Sphfalx0019s0092	PF00010	PFAM	Helix-loop-helix DNA-binding domain
Sphfalx0131s0031	PF12695	PFAM	Alpha/beta hydrolase family
Sphfalx0057s0071	PF00551	PFAM	Formyl transferase
Sphfalx0180s0003	PF01535	PFAM	PPR repeat
Sphfalx0180s0003	PF13041	PFAM	PPR repeat family 
Sphfalx0013s0216	PF14226	PFAM	non-haem dioxygenase in morphine synthesis N-terminal
Sphfalx0013s0216	PF03171	PFAM	2OG-Fe(II) oxygenase superfamily
Sphfalx0018s0160	PF00569	PFAM	Zinc finger, ZZ type
Sphfalx0018s0160	PF14634	PFAM	zinc-RING finger domain
Sphfalx0018s0160	PF00097	PFAM	Zinc finger, C3HC4 type (RING finger)
Sphfalx0198s0007	PF04640	PFAM	PLATZ transcription factor
Sphfalx0003s0194	PF01150	PFAM	GDA1/CD39 (nucleoside phosphatase) family
Sphfalx0063s0079	PF00069	PFAM	Protein kinase domain
Sphfalx0041s0046	PF13960	PFAM	Domain of unknown function (DUF4218)
Sphfalx0041s0046	PF02992	PFAM	Transposase family tnp2
Sphfalx0007s0319	PF13561	PFAM	Enoyl-(Acyl carrier protein) reductase
Sphfalx0054s0007	PF13460	PFAM	NAD(P)H-binding 
Sphfalx0024s0052	PF00069	PFAM	Protein kinase domain
Sphfalx0029s0157	PF00061	PFAM	Lipocalin / cytosolic fatty-acid binding protein family
Sphfalx0000s0577	PF13855	PFAM	Leucine rich repeat
Sphfalx0000s0577	PF01582	PFAM	TIR domain
Sphfalx0000s0577	PF00931	PFAM	NB-ARC domain
Sphfalx0024s0077	PF14432	PFAM	DYW family of nucleic acid deaminases
Sphfalx0009s0014	PF00137	PFAM	ATP synthase subunit C
Sphfalx0251s0005	PF03092	PFAM	BT1 family
Sphfalx0005s0219	PF14368	PFAM	Probable lipid transfer
Sphfalx0077s0056	PF00389	PFAM	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
Sphfalx0077s0056	PF02826	PFAM	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
Sphfalx0004s0265	PF00221	PFAM	Aromatic amino acid lyase
Sphfalx0020s0078	PF02152	PFAM	Dihydroneopterin aldolase
Sphfalx0017s0023	PF04000	PFAM	Sas10/Utp3/C1D family
Sphfalx0014s0007	PF02127	PFAM	Aminopeptidase I zinc metalloprotease (M18)
Sphfalx0073s0074	PF00069	PFAM	Protein kinase domain
Sphfalx0126s0011	PF00561	PFAM	alpha/beta hydrolase fold
Sphfalx0169s0019	PF14259	PFAM	
Sphfalx0000s0337	PF13180	PFAM	PDZ domain
Sphfalx0000s0337	PF13365	PFAM	Trypsin-like peptidase domain
Sphfalx0086s0074	PF13259	PFAM	Protein of unknown function (DUF4050)
Sphfalx0211s0017	PF00483	PFAM	Nucleotidyl transferase
Sphfalx0062s0029	PF01844	PFAM	HNH endonuclease
Sphfalx0007s0063	PF14215	PFAM	bHLH-MYC and R2R3-MYB transcription factors N-terminal
Sphfalx0000s0559	PF02992	PFAM	Transposase family tnp2
Sphfalx0116s0072	PF12348	PFAM	CLASP N terminal
Sphfalx0050s0001	PF12819	PFAM	Malectin-like domain
Sphfalx0003s0275	PF00098	PFAM	Zinc knuckle
Sphfalx0003s0275	PF00076	PFAM	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
Sphfalx0028s0087	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0018s0074	PF03357	PFAM	Snf7
Sphfalx0025s0011	PF01423	PFAM	LSM domain 
Sphfalx0012s0109	PF07650	PFAM	KH domain
Sphfalx0012s0109	PF00189	PFAM	Ribosomal protein S3, C-terminal domain
Sphfalx0049s0004	PF00504	PFAM	Chlorophyll A-B binding protein
Sphfalx0071s0012	PF02140	PFAM	Galactose binding lectin domain
Sphfalx0071s0012	PF01301	PFAM	Glycosyl hydrolases family 35
Sphfalx0037s0095	PF03638	PFAM	Tesmin/TSO1-like CXC domain, cysteine-rich domain
Sphfalx0051s0049	PF02985	PFAM	HEAT repeat
Sphfalx0051s0049	PF11916	PFAM	Vacuolar protein 14 C-terminal Fig4p binding
Sphfalx0021s0014	PF02207	PFAM	Putative zinc finger in N-recognin (UBR box)
Sphfalx0005s0056	PF14223	PFAM	gag-polypeptide of LTR copia-type
Sphfalx0003s0169	PF02458	PFAM	Transferase family
Sphfalx0023s0138	PF00687	PFAM	Ribosomal protein L1p/L10e family
Sphfalx0142s0012	PF16213	PFAM	Dimerisation and cyclophilin-binding domain of Mon2
Sphfalx0314s0011	PF03018	PFAM	Dirigent-like protein
Sphfalx0026s0014	PF02338	PFAM	OTU-like cysteine protease
Sphfalx0079s0079	PF00010	PFAM	Helix-loop-helix DNA-binding domain
Sphfalx0079s0079	PF14215	PFAM	bHLH-MYC and R2R3-MYB transcription factors N-terminal
Sphfalx0005s0303	PF07802	PFAM	GCK domain
Sphfalx0058s0041	PF00560	PFAM	Leucine Rich Repeat
Sphfalx0058s0041	PF00931	PFAM	NB-ARC domain
Sphfalx0240s0007	PF05064	PFAM	Nsp1-like C-terminal region
Sphfalx0272s0008	PF02375	PFAM	jmjN domain
Sphfalx0272s0008	PF02373	PFAM	JmjC domain, hydroxylase
Sphfalx0105s0058	PF00121	PFAM	Triosephosphate isomerase
Sphfalx0035s0050	PF00334	PFAM	Nucleoside diphosphate kinase
Sphfalx0266s0021	PF13579	PFAM	Glycosyl transferase 4-like domain
Sphfalx0266s0021	PF05116	PFAM	Sucrose-6F-phosphate phosphohydrolase
Sphfalx0266s0021	PF00534	PFAM	Glycosyl transferases group 1
Sphfalx0019s0112	PF08766	PFAM	DEK C terminal domain
Sphfalx0026s0015	PF00400	PFAM	WD domain, G-beta repeat
Sphfalx0026s0015	PF13925	PFAM	con80 domain of Katanin
Sphfalx0119s0051	PF05050	PFAM	Methyltransferase FkbM domain
Sphfalx0359s0016	PF01282	PFAM	Ribosomal protein S24e
Sphfalx0015s0045	PF00177	PFAM	Ribosomal protein S7p/S5e
Sphfalx0023s0072	PF04827	PFAM	Plant transposon protein
Sphfalx0541s0001	PF05627	PFAM	Cleavage site for pathogenic type III effector avirulence factor Avr
Sphfalx0021s0099	PF00115	PFAM	Cytochrome C and Quinol oxidase polypeptide I
Sphfalx0007s0051	PF13460	PFAM	NAD(P)H-binding 
Sphfalx0036s0011	PF09273	PFAM	Rubisco LSMT substrate-binding
Sphfalx0036s0011	PF00856	PFAM	SET domain
Sphfalx0173s0013	PF13639	PFAM	Ring finger domain
Sphfalx0124s0003	PF00044	PFAM	Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain
Sphfalx0124s0003	PF02800	PFAM	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain
Sphfalx0005s0148	PF00400	PFAM	WD domain, G-beta repeat
Sphfalx0663s0001	PF00829	PFAM	Ribosomal prokaryotic L21 protein
Sphfalx0048s0059	PF01786	PFAM	Alternative oxidase
Sphfalx0265s0013	PF05729	PFAM	NACHT domain
Sphfalx0265s0013	PF01582	PFAM	TIR domain
Sphfalx0537s0002	PF00931	PFAM	NB-ARC domain
Sphfalx0087s0038	PF01985	PFAM	CRS1 / YhbY (CRM) domain
Sphfalx0029s0011	PF01535	PFAM	PPR repeat
Sphfalx0029s0011	PF13041	PFAM	PPR repeat family 
Sphfalx0005s0101	PF02602	PFAM	Uroporphyrinogen-III synthase HemD
Sphfalx0048s0062	PF02789	PFAM	Cytosol aminopeptidase family, N-terminal domain
Sphfalx0048s0062	PF00883	PFAM	Cytosol aminopeptidase family, catalytic domain
Sphfalx0143s0007	PF01425	PFAM	Amidase
Sphfalx0000s0668	PF02183	PFAM	Homeobox associated leucine zipper
Sphfalx0000s0668	PF00046	PFAM	Homeodomain
Sphfalx0061s0052	PF06955	PFAM	Xyloglucan endo-transglycosylase (XET) C-terminus
Sphfalx0061s0052	PF00722	PFAM	Glycosyl hydrolases family 16
Sphfalx0018s0183	PF02309	PFAM	AUX/IAA family
Sphfalx0028s0023	PF02225	PFAM	PA domain
Sphfalx0028s0023	PF13639	PFAM	Ring finger domain
Sphfalx0090s0068	PF00428	PFAM	60s Acidic ribosomal protein
Sphfalx0021s0011	PF06955	PFAM	Xyloglucan endo-transglycosylase (XET) C-terminus
Sphfalx0021s0011	PF00722	PFAM	Glycosyl hydrolases family 16
Sphfalx0049s0011	PF12937	PFAM	F-box-like
Sphfalx0049s0011	PF08495	PFAM	FIST N domain
Sphfalx0049s0011	PF10442	PFAM	FIST C domain
Sphfalx0055s0085	PF00026	PFAM	Eukaryotic aspartyl protease
Sphfalx0046s0019	PF00221	PFAM	Aromatic amino acid lyase
Sphfalx0084s0030	PF13207	PFAM	AAA domain
Sphfalx0336s0006	PF00675	PFAM	Insulinase (Peptidase family M16)
Sphfalx0336s0006	PF05193	PFAM	Peptidase M16 inactive domain
Sphfalx0025s0121	PF00385	PFAM	Chromo (CHRromatin Organisation MOdifier) domain
Sphfalx0010s0256	PF00403	PFAM	Heavy-metal-associated domain
Sphfalx0068s0048	PF10241	PFAM	Uncharacterized conserved protein
Sphfalx0003s0317	PF13620	PFAM	Carboxypeptidase regulatory-like domain
Sphfalx0045s0041	PF03151	PFAM	Triose-phosphate Transporter family
Sphfalx0306s0004	PF01453	PFAM	D-mannose binding lectin
Sphfalx0071s0009	PF01920	PFAM	Prefoldin subunit
Sphfalx0073s0094	PF01432	PFAM	Peptidase family M3
Sphfalx0002s0038	PF01373	PFAM	Glycosyl hydrolase family 14
Sphfalx0019s0194	PF04756	PFAM	OST3 / OST6 family, transporter family
Sphfalx0048s0087	PF00505	PFAM	HMG (high mobility group) box
Sphfalx0190s0018	PF01053	PFAM	Cys/Met metabolism PLP-dependent enzyme
Sphfalx0009s0065	PF04134	PFAM	Protein of unknown function, DUF393
Sphfalx0226s0015	PF14291	PFAM	Domain of unknown function (DUF4371)
Sphfalx0047s0036	PF03133	PFAM	Tubulin-tyrosine ligase family
Sphfalx0009s0257	PF13537	PFAM	Glutamine amidotransferase domain
Sphfalx0257s0013	PF00107	PFAM	Zinc-binding dehydrogenase
Sphfalx0257s0013	PF08240	PFAM	Alcohol dehydrogenase GroES-like domain
Sphfalx0006s0173	PF12697	PFAM	Alpha/beta hydrolase family
Sphfalx0061s0081	PF10237	PFAM	Probable N6-adenine methyltransferase
Sphfalx0030s0146	PF12165	PFAM	Alfin 
Sphfalx0602s0001	PF00067	PFAM	Cytochrome P450
Sphfalx0073s0062	PF00153	PFAM	Mitochondrial carrier protein
Sphfalx0146s0051	PF00544	PFAM	Pectate lyase
Sphfalx0157s0039	PF01812	PFAM	5-formyltetrahydrofolate cyclo-ligase family
Sphfalx0001s0007	PF00657	PFAM	GDSL-like Lipase/Acylhydrolase
Sphfalx0196s0010	PF00067	PFAM	Cytochrome P450
Sphfalx0015s0096	PF02636	PFAM	Putative S-adenosyl-L-methionine-dependent methyltransferase
Sphfalx0201s0003	PF01915	PFAM	Glycosyl hydrolase family 3 C-terminal domain
Sphfalx0201s0003	PF00933	PFAM	Glycosyl hydrolase family 3 N terminal domain
Sphfalx0047s0072	PF00781	PFAM	Diacylglycerol kinase catalytic domain
Sphfalx0006s0103	PF16209	PFAM	Phospholipid-translocating ATPase N-terminal
Sphfalx0006s0103	PF12710	PFAM	haloacid dehalogenase-like hydrolase
Sphfalx0006s0103	PF16212	PFAM	Phospholipid-translocating P-type ATPase C-terminal
Sphfalx0235s0017	PF13561	PFAM	Enoyl-(Acyl carrier protein) reductase
Sphfalx0128s0046	PF07172	PFAM	Glycine rich protein family
Sphfalx0093s0059	PF00635	PFAM	MSP (Major sperm protein) domain
Sphfalx0093s0059	PF12796	PFAM	Ankyrin repeats (3 copies)
Sphfalx0010s0080	PF03493	PFAM	Calcium-activated BK potassium channel alpha subunit
Sphfalx0010s0080	PF00520	PFAM	Ion transport protein
Sphfalx0197s0031	PF00141	PFAM	Peroxidase
Sphfalx0058s0087	PF00665	PFAM	Integrase core domain
Sphfalx0058s0087	PF14227	PFAM	
Sphfalx0115s0041	PF01643	PFAM	Acyl-ACP thioesterase
Sphfalx0008s0256	PF00067	PFAM	Cytochrome P450
Sphfalx0032s0043	PF00067	PFAM	Cytochrome P450
Sphfalx0035s0108	PF12174	PFAM	RCD1-SRO-TAF4 (RST) plant domain
Sphfalx0035s0108	PF00644	PFAM	Poly(ADP-ribose) polymerase catalytic domain
Sphfalx0001s0024	PF14214	PFAM	Helitron helicase-like domain at N-terminus
Sphfalx0001s0024	PF05970	PFAM	PIF1-like helicase
Sphfalx0040s0068	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0002s0446	PF02780	PFAM	Transketolase, C-terminal domain
Sphfalx0002s0446	PF02779	PFAM	Transketolase, pyrimidine binding domain
Sphfalx0374s0001	PF08284	PFAM	Retroviral aspartyl protease
Sphfalx0374s0001	PF16297	PFAM	Domain of unknown function (DUF4939)
Sphfalx0374s0001	PF00078	PFAM	Reverse transcriptase (RNA-dependent DNA polymerase)
Sphfalx0273s0017	PF02362	PFAM	B3 DNA binding domain
Sphfalx0055s0073	PF01476	PFAM	LysM domain
Sphfalx0043s0030	PF12695	PFAM	Alpha/beta hydrolase family
Sphfalx0356s0004	PF00004	PFAM	ATPase family associated with various cellular activities (AAA)
Sphfalx0040s0199	PF13855	PFAM	Leucine rich repeat
Sphfalx0040s0199	PF00069	PFAM	Protein kinase domain
Sphfalx0457s0002	PF02701	PFAM	Dof domain, zinc finger
Sphfalx0061s0067	PF00400	PFAM	WD domain, G-beta repeat
Sphfalx0231s0016	PF00070	PFAM	Pyridine nucleotide-disulphide oxidoreductase
Sphfalx0231s0016	PF02852	PFAM	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain
Sphfalx0023s0123	PF03492	PFAM	SAM dependent carboxyl methyltransferase
Sphfalx0169s0003	PF01833	PFAM	IPT/TIG domain
Sphfalx0169s0003	PF12796	PFAM	Ankyrin repeats (3 copies)
Sphfalx0169s0003	PF00612	PFAM	IQ calmodulin-binding motif
Sphfalx0169s0003	PF03859	PFAM	CG-1 domain
Sphfalx0098s0034	PF00249	PFAM	Myb-like DNA-binding domain
Sphfalx0277s0004	PF03221	PFAM	Tc5 transposase DNA-binding domain
Sphfalx0277s0004	PF03184	PFAM	DDE superfamily endonuclease
Sphfalx0038s0118	PF13499	PFAM	EF-hand domain pair
Sphfalx0038s0118	PF00069	PFAM	Protein kinase domain
Sphfalx0222s0001	PF00004	PFAM	ATPase family associated with various cellular activities (AAA)
Sphfalx0050s0042	PF00628	PFAM	PHD-finger
Sphfalx1147s0001	PF00560	PFAM	Leucine Rich Repeat
Sphfalx0027s0132	PF02577	PFAM	Bifunctional nuclease
Sphfalx0018s0153	PF01070	PFAM	FMN-dependent dehydrogenase
Sphfalx0125s0038	PF04511	PFAM	Der1-like family
Sphfalx0254s0002	PF03073	PFAM	TspO/MBR family
Sphfalx0008s0116	PF07883	PFAM	Cupin domain
Sphfalx0042s0096	PF00004	PFAM	ATPase family associated with various cellular activities (AAA)
Sphfalx0009s0035	PF00984	PFAM	UDP-glucose/GDP-mannose dehydrogenase family, central domain
Sphfalx0009s0035	PF03720	PFAM	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain
Sphfalx0009s0035	PF03721	PFAM	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
Sphfalx0264s0027	PF00665	PFAM	Integrase core domain
Sphfalx0264s0027	PF00385	PFAM	Chromo (CHRromatin Organisation MOdifier) domain
Sphfalx0058s0019	PF07647	PFAM	SAM domain (Sterile alpha motif)
Sphfalx0214s0019	PF03901	PFAM	Alg9-like mannosyltransferase family
Sphfalx0040s0189	PF00847	PFAM	AP2 domain
Sphfalx0000s0198	PF14244	PFAM	gag-polypeptide of LTR copia-type
Sphfalx0051s0087	PF00085	PFAM	Thioredoxin
Sphfalx0064s0120	PF00076	PFAM	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
Sphfalx0064s0120	PF12220	PFAM	U1 small nuclear ribonucleoprotein of 70kDa MW N terminal
Sphfalx0021s0162	PF13561	PFAM	Enoyl-(Acyl carrier protein) reductase
Sphfalx0000s0509	PF01490	PFAM	Transmembrane amino acid transporter protein
Sphfalx0043s0095	PF00069	PFAM	Protein kinase domain
Sphfalx0005s0047	PF00010	PFAM	Helix-loop-helix DNA-binding domain
Sphfalx0072s0072	PF00282	PFAM	Pyridoxal-dependent decarboxylase conserved domain
Sphfalx0091s0015	PF00515	PFAM	Tetratricopeptide repeat
Sphfalx0091s0015	PF13414	PFAM	TPR repeat
Sphfalx0158s0047	PF00318	PFAM	Ribosomal protein S2
Sphfalx0061s0007	PF01988	PFAM	VIT family
Sphfalx0017s0028	PF00278	PFAM	Pyridoxal-dependent decarboxylase, C-terminal sheet domain
Sphfalx0017s0028	PF02784	PFAM	Pyridoxal-dependent decarboxylase, pyridoxal binding domain
Sphfalx0014s0130	PF01529	PFAM	DHHC palmitoyltransferase
Sphfalx0007s0302	PF00403	PFAM	Heavy-metal-associated domain
Sphfalx0077s0084	PF04577	PFAM	Protein of unknown function (DUF563)
Sphfalx0112s0036	PF03161	PFAM	LAGLIDADG DNA endonuclease family
Sphfalx0003s0053	PF01596	PFAM	O-methyltransferase
Sphfalx0006s0334	PF00400	PFAM	WD domain, G-beta repeat
Sphfalx0114s0028	PF01459	PFAM	Eukaryotic porin
Sphfalx0005s0382	PF03999	PFAM	Microtubule associated protein (MAP65/ASE1 family)
Sphfalx0085s0019	PF14432	PFAM	DYW family of nucleic acid deaminases
Sphfalx0085s0019	PF01535	PFAM	PPR repeat
Sphfalx0085s0019	PF13041	PFAM	PPR repeat family 
Sphfalx0178s0006	PF01956	PFAM	Integral membrane protein EMC3/TMCO1-like
Sphfalx0009s0149	PF05056	PFAM	Protein of unknown function (DUF674)
Sphfalx0313s0011	PF14432	PFAM	DYW family of nucleic acid deaminases
Sphfalx0313s0011	PF12854	PFAM	PPR repeat
Sphfalx0313s0011	PF13041	PFAM	PPR repeat family 
Sphfalx0313s0011	PF01535	PFAM	PPR repeat
Sphfalx0078s0067	PF13898	PFAM	Domain of unknown function (DUF4205)
Sphfalx0088s0087	PF06068	PFAM	TIP49 P-loop domain
Sphfalx0084s0062	PF03222	PFAM	Tryptophan/tyrosine permease family
Sphfalx0016s0177	PF00249	PFAM	Myb-like DNA-binding domain
Sphfalx0016s0177	PF00072	PFAM	Response regulator receiver domain
Sphfalx0076s0049	PF01786	PFAM	Alternative oxidase
Sphfalx0318s0003	PF06813	PFAM	Nodulin-like
Sphfalx0070s0069	PF00583	PFAM	Acetyltransferase (GNAT) family
Sphfalx0067s0121	PF00642	PFAM	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
Sphfalx0227s0009	PF05669	PFAM	SOH1
Sphfalx0066s0018	PF00258	PFAM	Flavodoxin
Sphfalx0066s0018	PF01613	PFAM	Flavin reductase like domain
Sphfalx0050s0011	PF00390	PFAM	Malic enzyme, N-terminal domain
Sphfalx0050s0011	PF03949	PFAM	Malic enzyme, NAD binding domain
Sphfalx0472s0002	PF00069	PFAM	Protein kinase domain
Sphfalx0163s0020	PF04535	PFAM	Domain of unknown function (DUF588)
Sphfalx0021s0039	PF00027	PFAM	Cyclic nucleotide-binding domain
Sphfalx0050s0022	PF03810	PFAM	Importin-beta N-terminal domain
Sphfalx0050s0022	PF13513	PFAM	HEAT-like repeat
Sphfalx0116s0065	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0029s0173	PF08263	PFAM	Leucine rich repeat N-terminal domain
Sphfalx0029s0173	PF00069	PFAM	Protein kinase domain
Sphfalx0029s0173	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0362s0005	PF01490	PFAM	Transmembrane amino acid transporter protein
Sphfalx0005s0076	PF10508	PFAM	Proteasome non-ATPase 26S subunit
Sphfalx0134s0003	PF13906	PFAM	C-terminus of AA_permease
Sphfalx0134s0003	PF00324	PFAM	Amino acid permease
Sphfalx0682s0001	PF00098	PFAM	Zinc knuckle
Sphfalx0682s0001	PF13961	PFAM	Domain of unknown function (DUF4219)
Sphfalx0682s0001	PF13976	PFAM	GAG-pre-integrase domain
Sphfalx0682s0001	PF00665	PFAM	Integrase core domain
Sphfalx0682s0001	PF14227	PFAM	
Sphfalx0682s0001	PF07727	PFAM	Reverse transcriptase (RNA-dependent DNA polymerase)
Sphfalx0024s0044	PF02362	PFAM	B3 DNA binding domain
Sphfalx0274s0024	PF02992	PFAM	Transposase family tnp2
Sphfalx0059s0094	PF11976	PFAM	Ubiquitin-2 like Rad60 SUMO-like
Sphfalx0092s0034	PF00067	PFAM	Cytochrome P450
Sphfalx0004s0175	PF03134	PFAM	TB2/DP1, HVA22 family
Sphfalx0243s0010	PF00026	PFAM	Eukaryotic aspartyl protease
Sphfalx0037s0014	PF08263	PFAM	Leucine rich repeat N-terminal domain
Sphfalx0037s0014	PF13855	PFAM	Leucine rich repeat
Sphfalx0037s0014	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0095s0050	PF00128	PFAM	Alpha amylase, catalytic domain
Sphfalx0095s0050	PF07821	PFAM	Alpha-amylase C-terminal beta-sheet domain
Sphfalx0014s0072	PF07690	PFAM	Major Facilitator Superfamily
Sphfalx0005s0264	PF11926	PFAM	Domain of unknown function (DUF3444)
Sphfalx0033s0059	PF01713	PFAM	Smr domain
Sphfalx0033s0059	PF08590	PFAM	Domain of unknown function (DUF1771)
Sphfalx0026s0153	PF00514	PFAM	Armadillo/beta-catenin-like repeat
Sphfalx0026s0153	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0013s0051	PF00164	PFAM	Ribosomal protein S12/S23
Sphfalx0049s0057	PF01885	PFAM	RNA 2'-phosphotransferase, Tpt1 / KptA family
Sphfalx0364s0006	PF01063	PFAM	Amino-transferase class IV
Sphfalx0032s0012	PF04567	PFAM	RNA polymerase Rpb2, domain 5
Sphfalx0032s0012	PF04565	PFAM	RNA polymerase Rpb2, domain 3
Sphfalx0032s0012	PF04566	PFAM	RNA polymerase Rpb2, domain 4
Sphfalx0032s0012	PF04561	PFAM	RNA polymerase Rpb2, domain 2
Sphfalx0032s0012	PF04560	PFAM	RNA polymerase Rpb2, domain 7
Sphfalx0032s0012	PF04563	PFAM	RNA polymerase beta subunit
Sphfalx0032s0012	PF00562	PFAM	RNA polymerase Rpb2, domain 6
Sphfalx0044s0123	PF16656	PFAM	Purple acid Phosphatase, N-terminal domain
Sphfalx0044s0123	PF14008	PFAM	Iron/zinc purple acid phosphatase-like protein C
Sphfalx0044s0123	PF00149	PFAM	Calcineurin-like phosphoesterase
Sphfalx0293s0016	PF06351	PFAM	Allene oxide cyclase
Sphfalx0426s0005	PF13855	PFAM	Leucine rich repeat
Sphfalx0124s0033	PF08991	PFAM	Mature-T-Cell Proliferation I type
Sphfalx0020s0184	PF13976	PFAM	GAG-pre-integrase domain
Sphfalx0020s0184	PF00665	PFAM	Integrase core domain
Sphfalx0020s0184	PF07727	PFAM	Reverse transcriptase (RNA-dependent DNA polymerase)
Sphfalx0250s0010	PF00168	PFAM	C2 domain
Sphfalx0015s0053	PF02496	PFAM	ABA/WDS induced protein
Sphfalx0057s0052	PF03800	PFAM	Nuf2 family
Sphfalx0010s0170	PF01643	PFAM	Acyl-ACP thioesterase
Sphfalx0030s0061	PF13863	PFAM	Domain of unknown function (DUF4200)
Sphfalx0145s0004	PF03514	PFAM	GRAS domain family
